,Zillow URL,Address,Price,Latitude,Longitude,Zestimate,Year Built,Garage,Beds,Baths,Sqft
252,https://www.zillow.com/homedetails/12348-Milwaukee-Ct-Thornton-CO-80241/12958103_zpid/,"12348 Milwaukee Ct, Thornton, CO 80241",378000.00,39.92007446,-104.9499207,"$413,103 ",1993,2,3,3,1628
253,https://www.zillow.com/homedetails/4850-Elm-Ct-Denver-CO-80221/13292974_zpid/,"4850 Elm Ct, Denver, CO 80221",449850.00,39.776158,-105.020205,"$446,073 ",1941,1,3,1,955
254,https://www.zillow.com/homedetails/290-Clare-Dr-Castle-Pines-CO-80108/13482642_zpid/,"290 Clare Dr, Castle Pines, CO 80108",650000.00,39.457712,-104.881602,"$723,020 ",1988,2,5,4,3528
255,https://www.zillow.com/homedetails/9980-Grove-St-UNIT-A-Westminster-CO-80031/12977562_zpid/,"9980 Grove St UNIT A, Westminster, CO 80031",420000.00,39.876487,-105.075585,"$437,906 ",1986,2,3,4,2018
256,https://www.zillow.com/homedetails/8161-Eagleview-Dr-Littleton-CO-80125/13434293_zpid/,"8161 Eagleview Dr, Littleton, CO 80125",600000.00,39.478148,-105.090495,"$554,345 ",1996,2,4,4,3024
257,https://www.zillow.com/homedetails/1560-Kalmia-Ave-Boulder-CO-80304/13230298_zpid/,"1560 Kalmia Ave, Boulder, CO 80304",1547000.00,40.03884506,-105.2778397,"$1,551,147 ",1980,2,3,4,3152
258,https://www.zillow.com/homedetails/5932-E-114th-Pl-Thornton-CO-80233/68568962_zpid/,"5932 E 114th Pl, Thornton, CO 80233",505000.00,39.90606308,-104.9197083,"$521,018 ",2005,2,3,2,2086
259,https://www.zillow.com/homedetails/5906-Braun-Way-Arvada-CO-80004/13722239_zpid/,"5906 Braun Way, Arvada, CO 80004",1395000.00,39.81729,-105.099184,"$681,960 ",1992,3,6,5,4844
260,https://www.zillow.com/homedetails/765-S-9th-Ave-Brighton-CO-80601/12942045_zpid/,"765 S 9th Ave, Brighton, CO 80601",430000.00,39.993437,-104.812394,"$458,702 ",1972,2,4,2,2058
261,https://www.zillow.com/homedetails/19187-E-54th-Pl-Denver-CO-80249/247390342_zpid/,"19187 E 54th Pl, Denver, CO 80249",465000.00,39.792611,-104.743212,"$452,680 ",2017,2,4,4,1935
262,https://www.zillow.com/homedetails/4437-Walden-Way-Denver-CO-80249/123599657_zpid/,"4437 Walden Way, Denver, CO 80249",415000.00,39.792611,-104.743212,"$437,625 ",2014,2,3,3,1648
263,https://www.zillow.com/homedetails/15517-W-95th-Ave-Arvada-CO-80007/119083793_zpid/,"15517 W 95th Ave, Arvada, CO 80007",675000.00,39.86903,-105.1738281,"$691,751 ",2015,2,2,3,2271
264,https://www.zillow.com/homedetails/1961-Ruth-Dr-Denver-CO-80229/12983156_zpid/,"1961 Ruth Dr, Denver, CO 80229",359000.00,39.880959,-104.931412,"$356,228 ",1956,2,3,1,1002
265,https://www.zillow.com/homedetails/5423-Coyote-Canyon-Way-UNIT-A-Morrison-CO-80465/131684456_zpid/,"5423 Coyote Canyon Way UNIT A, Morrison, CO 80465",649000.00,39.60707,-105.16989,"$602,780 ",1984,2,3,4,2422
266,https://www.zillow.com/homedetails/3439-W-44th-Ave-Denver-CO-80211/13297281_zpid/,"3439 W 44th Ave, Denver, CO 80211",699500.00,39.77708817,-105.0326385,"$703,049 ",1907,1,3,3,1459
267,https://www.zillow.com/homedetails/4094-S-Valentia-St-Denver-CO-80237/13423179_zpid/,"4094 S Valentia St, Denver, CO 80237",549000.00,39.633092,-104.887052,"$585,518 ",1969,2,5,3,2634
268,https://www.zillow.com/homedetails/9747-Kittredge-St-Commerce-City-CO-80022/58649907_zpid/,"9747 Kittredge St, Commerce City, CO 80022",575000.00,39.888411,-104.778983,"$436,858 ",2003,3,6,4,3675
269,https://www.zillow.com/homedetails/13752-Garfield-St-UNIT-A-Thornton-CO-80602/245118969_zpid/,"13752 Garfield St UNIT A, Thornton, CO 80602",429990.00,39.9453125,-104.9443054,"$475,639 ",2018,2,3,3,1898
270,https://www.zillow.com/homedetails/16026-Alberta-Dr-Parker-CO-80134/249985024_zpid/,"16026 Alberta Dr, Parker, CO 80134",525000.00,39.54879761,-104.8048782,"$567,651 ",2019,2,3,2,1736
271,https://www.zillow.com/homedetails/6972-W-Alaska-Dr-Lakewood-CO-80226/96750337_zpid/,"6972 W Alaska Dr, Lakewood, CO 80226",589000.00,39.70902634,-105.0738144,"$598,254 ",2015,2,3,4,1980
272,https://www.zillow.com/homedetails/4818-Macintosh-Pl-Boulder-CO-80301/13231453_zpid/,"4818 Macintosh Pl, Boulder, CO 80301",629000.00,40.03448486,-105.241272,"$639,102 ",1988,2,2,2,1223
273,https://www.zillow.com/homedetails/469-Newark-St-Aurora-CO-80010/13037491_zpid/,"469 Newark St, Aurora, CO 80010",489000.00,39.742858,-104.821385,"$446,269 ",1962,2,4,3,2353
274,https://www.zillow.com/homedetails/2495-S-Andes-Cir-Aurora-CO-80013/54643471_zpid/,"2495 S Andes Cir, Aurora, CO 80013",399000.00,39.67396927,-104.7706909,"$402,677 ",2002,2,3,2,1306
275,https://www.zillow.com/homedetails/10950-Tennyson-Ct-Westminster-CO-80031/92997076_zpid/,"10950 Tennyson Ct, Westminster, CO 80031",450000.00,39.89356232,-105.0429535,"$522,584 ",1977,2,3,2,1506
276,https://www.zillow.com/homedetails/10586-Ura-Ln-Denver-CO-80234/12967592_zpid/,"10586 Ura Ln, Denver, CO 80234",480000.00,39.88846207,-105.0131989,"$464,488 ",1968,2,3,3,2022
277,https://www.zillow.com/homedetails/5758-Rustic-Knolls-Dr-Boulder-CO-80301/13198430_zpid/,"5758 Rustic Knolls Dr, Boulder, CO 80301",1060000.00,40.04137039,-105.2196045,,1967,2,3,3,2716
278,https://www.zillow.com/homedetails/11009-Ouzel-Ct-Parker-CO-80134/13469947_zpid/,"11009 Ouzel Ct, Parker, CO 80134",449900.00,39.547047,-104.797687,"$476,550 ",1998,2,4,2,1663
279,https://www.zillow.com/homedetails/27154-E-Archer-Ave-Watkins-CO-80137/2071258787_zpid/,"27154 E Archer Ave, Watkins, CO 80137",497358.00,39.71530533,-104.6704407,,2021,2,3,3,1942
280,https://www.zillow.com/homedetails/2315-S-Hooker-Way-Denver-CO-80219/13380314_zpid/,"2315 S Hooker Way, Denver, CO 80219",400000.00,39.67507172,-105.0291138,"$368,568 ",1950,0,2,1,728
281,https://www.zillow.com/homedetails/5614-Brentwood-St-Arvada-CO-80002/13727720_zpid/,"5614 Brentwood St, Arvada, CO 80002",499900.00,39.81729,-105.099184,"$479,439 ",1948,2,2,1,1290
282,https://www.zillow.com/homedetails/255-S-4th-Ave-Brighton-CO-80601/12941364_zpid/,"255 S 4th Ave, Brighton, CO 80601",359999.00,39.98263168,-104.8185196,"$329,234 ",1901,1,2,1,940
283,https://www.zillow.com/homedetails/3751-Chaffee-Ct-Castle-Rock-CO-80109/52460890_zpid/,"3751 Chaffee Ct, Castle Rock, CO 80109",565000.00,39.40079117,-104.9000549,"$609,675 ",2002,2,4,3,2267
284,https://www.zillow.com/homedetails/2534-Benton-St-Edgewater-CO-80214/79993194_zpid/,"2534 Benton St, Edgewater, CO 80214",820000.00,39.7537117,-105.0552673,"$866,383 ",2007,2,3,3,2027
285,https://www.zillow.com/homedetails/6646-Depew-St-Arvada-CO-80003/13714172_zpid/,"6646 Depew St, Arvada, CO 80003",424900.00,39.81742859,-105.0571213,"$459,228 ",1962,1,4,2,1877
286,https://www.zillow.com/homedetails/4431-W-Caspian-Cir-Littleton-CO-80128/13167808_zpid/,"4431 W Caspian Cir, Littleton, CO 80128",4200000.00,39.615417,-105.018903,"$3,967,145 ",1998,4,6,9,12208
287,https://www.zillow.com/homedetails/634-Moffat-St-Erie-CO-80516/14090212_zpid/,"634 Moffat St, Erie, CO 80516",315000.00,40.045223,-105.038504,"$418,346 ",1890,1,2,1,728
288,https://www.zillow.com/homedetails/27094-E-Archer-Ave-Watkins-CO-80137/2071258935_zpid/,"27094 E Archer Ave, Watkins, CO 80137",476556.00,39.71530914,-104.6711655,,2021,2,3,3,1743
289,https://www.zillow.com/homedetails/82-Hill-Cir-Evergreen-CO-80439/13268606_zpid/,"82 Hill Cir, Evergreen, CO 80439",900000.00,39.674487,-105.42524,"$745,966 ",1985,2,3,3,3439
290,https://www.zillow.com/homedetails/1525-Utah-St-Golden-CO-80401/13712046_zpid/,"1525 Utah St, Golden, CO 80401",650000.00,39.742755,-105.215052,"$696,707 ",1963,1,5,3,2308
291,https://www.zillow.com/homedetails/9592-Brentwood-Way-UNIT-C-Broomfield-CO-80021/13686205_zpid/,"9592 Brentwood Way UNIT C, Broomfield, CO 80021",398950.00,39.839128,-105.044903,"$409,345 ",1999,2,2,4,1850
292,https://www.zillow.com/homedetails/4630-Talbot-Dr-Boulder-CO-80303/13186349_zpid/,"4630 Talbot Dr, Boulder, CO 80303",950000.00,40.00188065,-105.238533,"$853,395 ",1967,2,4,2,2062
293,https://www.zillow.com/homedetails/6194-W-Caley-Ave-Littleton-CO-80123/13822796_zpid/,"6194 W Caley Ave, Littleton, CO 80123",600000.00,39.60205078,-105.0652771,"$593,346 ",1972,2,5,4,2856
294,https://www.zillow.com/homedetails/8536-E-Amherst-Cir-Denver-CO-80231/13057118_zpid/,"8536 E Amherst Cir, Denver, CO 80231",670000.00,39.663377,-104.856461,"$681,849 ",1996,2,4,3,2398
295,https://www.zillow.com/homedetails/11388-Ponderosa-Ln-Franktown-CO-80116/13478445_zpid/,"11388 Ponderosa Ln, Franktown, CO 80116",595000.00,39.406051,-104.673998,"$576,707 ",1984,2,3,2,1728
296,https://www.zillow.com/homedetails/900-Troy-St-Aurora-CO-80011/13032683_zpid/,"900 Troy St, Aurora, CO 80011",375000.00,39.73111343,-104.8386078,"$433,887 ",1953,2,4,2,1996
297,https://www.zillow.com/homedetails/9451-W-Tennessee-Ave-Lakewood-CO-80226/13773225_zpid/,"9451 W Tennessee Ave, Lakewood, CO 80226",535000.00,39.69873428,-105.1031723,"$558,871 ",1967,1,4,3,1953
298,https://www.zillow.com/homedetails/7918-S-Depew-St-APT-B-Littleton-CO-80128/13836551_zpid/,"7918 S Depew St APT B, Littleton, CO 80128",350000.00,39.57424545,-105.0572433,"$351,892 ",1981,1,2,3,1363
299,https://www.zillow.com/homedetails/11683-W-Coal-Mine-Dr-Littleton-CO-80127/13817507_zpid/,"11683 W Coal Mine Dr, Littleton, CO 80127",639900.00,39.60189056,-105.1293945,"$619,966 ",1994,2,4,4,2633
300,https://www.zillow.com/homedetails/1590-Red-Poppy-Way-Brighton-CO-80601/82586638_zpid/,"1590 Red Poppy Way, Brighton, CO 80601",499900.00,39.96272659,-104.8031693,"$493,370 ",2007,2,3,3,2358
301,https://www.zillow.com/homedetails/3002-75th-St-Boulder-CO-80301/13197669_zpid/,"3002 75th St, Boulder, CO 80301",2590000.00,40.0294075,-105.1777496,"$2,546,711 ",2002,3,5,5,6296
302,https://www.zillow.com/homedetails/23702-E-2nd-Dr-Aurora-CO-80018/67447533_zpid/,"23702 E 2nd Dr, Aurora, CO 80018",470000.00,39.717437,-104.695566,"$495,679 ",2004,2,4,3,1911
304,https://www.zillow.com/homedetails/9382-Ashbury-Cir-UNIT-204-Parker-CO-80134/82024334_zpid/,"9382 Ashbury Cir UNIT 204, Parker, CO 80134",309900.00,39.54448318,-104.7987518,,2007,1,2,2,1206
305,https://www.zillow.com/homedetails/14359-W-Cedar-Pl-Golden-CO-80401/13764808_zpid/,"14359 W Cedar Pl, Golden, CO 80401",900000.00,39.736158,-105.148936,"$875,468 ",1977,2,6,4,3570
306,https://www.zillow.com/homedetails/16506-E-Arkansas-Ave-Aurora-CO-80017/13070329_zpid/,"16506 E Arkansas Ave, Aurora, CO 80017",394589.00,39.664291,-104.780069,"$432,798 ",1981,2,3,2,1873
307,https://www.zillow.com/homedetails/245-E-106th-Pl-Northglenn-CO-80233/12969442_zpid/,"245 E 106th Pl, Northglenn, CO 80233",449900.00,39.907144,-104.996313,"$456,325 ",1960,2,5,2,2176
308,https://www.zillow.com/homedetails/9350-Lowell-Blvd-Westminster-CO-80031/12981520_zpid/,"9350 Lowell Blvd, Westminster, CO 80031",375000.00,39.86528015,-105.0341263,"$480,656 ",1967,0,4,3,2052
309,https://www.zillow.com/homedetails/539-S-Random-Rd-Bailey-CO-80421/13985097_zpid/,"539 S Random Rd, Bailey, CO 80421",480000.00,39.43074799,-105.4383392,"$419,329 ",1979,0,3,2,1778
310,https://www.zillow.com/homedetails/22531-E-Belleview-Pl-Aurora-CO-80015/13110788_zpid/,"22531 E Belleview Pl, Aurora, CO 80015",490000.00,39.638195,-104.742415,"$516,953 ",2000,2,5,4,2897
311,https://www.zillow.com/homedetails/157-S-Lookout-Mountain-Rd-Golden-CO-80401/13752052_zpid/,"157 S Lookout Mountain Rd, Golden, CO 80401",1050000.00,39.702413,-105.254867,"$1,145,454 ",1981,2,5,5,3317
312,https://www.zillow.com/homedetails/2266-S-Humboldt-St-Denver-CO-80210/13376243_zpid/,"2266 S Humboldt St, Denver, CO 80210",729900.00,39.651697,-104.920607,"$542,889 ",1934,2,3,2,1922
313,https://www.zillow.com/homedetails/2157-Lupine-Pl-Erie-CO-80516/82293273_zpid/,"2157 Lupine Pl, Erie, CO 80516",539900.00,40.006971,-105.018195,"$582,978 ",2007,2,3,3,2479
314,https://www.zillow.com/homedetails/614-Rawlins-Way-Lafayette-CO-80026/119232597_zpid/,"614 Rawlins Way, Lafayette, CO 80026",465000.00,39.98277664,-105.0842133,"$493,562 ",2015,2,2,3,1328
315,https://www.zillow.com/homedetails/7318-Bandit-Dr-Castle-Rock-CO-80108/121866264_zpid/,"7318 Bandit Dr, Castle Rock, CO 80108",650000.00,39.41767502,-104.7854919,"$637,584 ",2015,3,5,4,3531
316,https://www.zillow.com/homedetails/6020-S-Summer-Ridge-Way-Castle-Rock-CO-80109/13485556_zpid/,"6020 S Summer Ridge Way, Castle Rock, CO 80109",515000.00,39.387817,-104.905676,"$535,354 ",1994,2,3,3,2109
317,https://www.zillow.com/homedetails/3318-N-Franklin-St-Denver-CO-80205/13305785_zpid/,"3318 N Franklin St, Denver, CO 80205",590000.00,39.776158,-105.020205,"$609,235 ",1904,2,3,2,1211
318,https://www.zillow.com/homedetails/35-Ivy-St-Denver-CO-80220/13397187_zpid/,"35 Ivy St, Denver, CO 80220",1850000.00,39.728638,-104.913632,"$1,788,106 ",1954,3,6,5,5113
319,https://www.zillow.com/homedetails/629-N-Humboldt-St-Denver-CO-80218/13331476_zpid/,"629 N Humboldt St, Denver, CO 80218",1595000.00,39.716077,-104.98345,"$1,447,158 ",1906,2,4,4,3400
320,https://www.zillow.com/homedetails/4559-S-Lewiston-Way-Aurora-CO-80015/13105349_zpid/,"4559 S Lewiston Way, Aurora, CO 80015",394000.00,39.645374,-104.80143,"$427,228 ",1976,2,5,3,2486
321,https://www.zillow.com/homedetails/4240-E-Plum-Ct-Littleton-CO-80121/13126699_zpid/,"4240 E Plum Ct, Littleton, CO 80121",2300000.00,39.617523,-104.901508,"$2,327,671 ",1995,3,6,6,6050
322,https://www.zillow.com/homedetails/6681-Secrest-Cir-Arvada-CO-80007/13706591_zpid/,"6681 Secrest Cir, Arvada, CO 80007",929000.00,39.848254,-105.164199,"$897,235 ",1998,3,6,5,4409
323,https://www.zillow.com/homedetails/5542-S-Kline-Ct-Littleton-CO-80127/13815022_zpid/,"5542 S Kline Ct, Littleton, CO 80127",575000.00,39.6159668,-105.1115952,"$606,363 ",1978,2,3,2,1696
324,https://www.zillow.com/homedetails/100-Westwood-Way-Erie-CO-80516/104104458_zpid/,"100 Westwood Way, Erie, CO 80516",619750.00,40.006971,-105.018195,"$671,808 ",2012,3,4,3,2772
325,https://www.zillow.com/homedetails/10872-Dayton-Way-Henderson-CO-80640/68567377_zpid/,"10872 Dayton Way, Henderson, CO 80640",395000.00,39.898965,-104.848047,"$420,151 ",2005,1,4,3,1392
326,https://www.zillow.com/homedetails/3009-Madison-Ave-103-Boulder-CO-80303/2071259903_zpid/,"3009 Madison Ave #103, Boulder, CO 80303",400000.00,40.022836,-105.275048,"$418,997 ",1969,1,2,2,1102
327,https://www.zillow.com/homedetails/267-S-Jefferson-Ave-Louisville-CO-80027/13232510_zpid/,"267 S Jefferson Ave, Louisville, CO 80027",639900.00,39.984421,-105.153964,"$703,977 ",1982,2,3,3,2016
328,https://www.zillow.com/homedetails/1875-Burke-Dr-Erie-CO-80516/157719229_zpid/,"1875 Burke Dr, Erie, CO 80516",859000.00,40.01670837,-105.0606461,"$928,314 ",2017,3,6,6,4856
329,https://www.zillow.com/homedetails/2657-Hughs-Dr-Erie-CO-80516/13256754_zpid/,"2657 Hughs Dr, Erie, CO 80516",750000.00,40.045223,-105.038504,"$804,413 ",1998,3,6,4,4476
330,https://www.zillow.com/homedetails/1790-Fulton-St-Aurora-CO-80010/13019874_zpid/,"1790 Fulton St, Aurora, CO 80010",475000.00,39.742858,-104.821385,"$449,415 ",1950,1,5,2,2200
331,https://www.zillow.com/homedetails/12432-E-30th-Ave-Aurora-CO-80011/13018336_zpid/,"12432 E 30th Ave, Aurora, CO 80011",400000.00,39.75888824,-104.8434067,"$413,473 ",1961,1,5,2,1865
332,https://www.zillow.com/homedetails/7915-S-Bemis-St-Littleton-CO-80120/13169434_zpid/,"7915 S Bemis St, Littleton, CO 80120",580000.00,39.57356644,-105.0165482,"$644,958 ",1985,2,3,3,2689
333,https://www.zillow.com/homedetails/1311-Detroit-St-Denver-CO-80206/13326103_zpid/,"1311 Detroit St, Denver, CO 80206",950000.00,39.728638,-104.913632,"$915,729 ",1906,2,4,3,2059
334,https://www.zillow.com/homedetails/6579-Van-Gordon-Ct-Arvada-CO-80004/13719997_zpid/,"6579 Van Gordon Ct, Arvada, CO 80004",515000.00,39.81729,-105.099184,"$538,659 ",1966,1,3,3,1487
335,https://www.zillow.com/homedetails/10674-W-Ontario-Pl-Littleton-CO-80127/13828246_zpid/,"10674 W Ontario Pl, Littleton, CO 80127",789000.00,39.592747,-105.11935,"$710,501 ",1994,3,5,4,3597
336,https://www.zillow.com/homedetails/1325-Regina-Ln-Denver-CO-80233/12970268_zpid/,"1325 Regina Ln, Denver, CO 80233",449900.00,39.907144,-104.996313,"$456,333 ",1962,2,4,2,1956
337,https://www.zillow.com/homedetails/9926-Orangewood-Dr-Denver-CO-80260/12976307_zpid/,"9926 Orangewood Dr, Denver, CO 80260",265000.00,39.882496,-105.015088,"$277,427 ",1973,1,,,1161
338,https://www.zillow.com/homedetails/8502-Yank-Ct-Arvada-CO-80005/13698337_zpid/,"8502 Yank Ct, Arvada, CO 80005",590000.00,39.81729,-105.099184,"$604,893 ",1995,3,3,3,1833
339,https://www.zillow.com/homedetails/17681-E-Loyola-Dr-Aurora-CO-80013/13096788_zpid/,"17681 E Loyola Dr, Aurora, CO 80013",285000.00,39.645374,-104.80143,"$257,344 ",1982,0,3,3,1300
340,https://www.zillow.com/homedetails/194-Coyote-Bennett-CO-80102/2071260228_zpid/,"194 Coyote, Bennett, CO 80102",468695.00,39.65208054,-104.464653,"$486,381 ",2021,2,4,3,2481
341,https://www.zillow.com/homedetails/8762-Allison-Dr-APT-D-Arvada-CO-80005/13693430_zpid/,"8762 Allison Dr APT D, Arvada, CO 80005",397000.00,39.85594559,-105.0859756,"$371,140 ",1995,2,2,3,1335
342,https://www.zillow.com/homedetails/435-Strada-Rossa-Rd-Golden-CO-80401/108393556_zpid/,"435 Strada Rossa Rd, Golden, CO 80401",2950000.00,39.702413,-105.254867,"$2,994,029 ",2022,3,5,5,4895
343,https://www.zillow.com/homedetails/741-N-Vandriver-Way-Aurora-CO-80137/295030572_zpid/,"741 N Vandriver Way, Aurora, CO 80137",425000.00,39.72790146,-104.6656876,"$441,176 ",2019,2,3,2,1554
344,https://www.zillow.com/homedetails/11188-Latigo-Ln-Parker-CO-80138/13471864_zpid/,"11188 Latigo Ln, Parker, CO 80138",489999.00,39.547047,-104.797687,"$505,982 ",1995,2,4,3,1996
345,https://www.zillow.com/homedetails/8662-S-Balsam-St-Littleton-CO-80128/13843129_zpid/,"8662 S Balsam St, Littleton, CO 80128",649000.00,39.55991364,-105.089859,"$641,129 ",1988,5,3,2,2581
346,https://www.zillow.com/homedetails/7154-S-Poplar-Way-Centennial-CO-80112/13135788_zpid/,"7154 S Poplar Way, Centennial, CO 80112",625000.00,39.58683395,-104.9055862,"$640,046 ",1979,2,3,5,3804
347,https://www.zillow.com/homedetails/23953-E-Minnow-Cir-Parker-CO-80016/108398153_zpid/,"23953 E Minnow Cir, Parker, CO 80016",630000.00,39.55770493,-104.7099152,"$664,282 ",2020,3,4,4,2772
348,https://www.zillow.com/homedetails/204-Coyote-St-Bennett-CO-80102/2071260347_zpid/,"204 Coyote St, Bennett, CO 80102",439800.00,39.753479,-104.4502029,"$455,284 ",2021,3,4,3,1953
349,https://www.zillow.com/homedetails/23953-E-Minnow-Cir-Parker-CO-80016/108398153_zpid/,"23953 E Minnow Cir, Parker, CO 80016",630000.00,39.55770493,-104.7099152,"$664,282 ",2020,3,4,4,2772
350,https://www.zillow.com/homedetails/7154-S-Poplar-Way-Centennial-CO-80112/13135788_zpid/,"7154 S Poplar Way, Centennial, CO 80112",625000.00,39.598205,-104.939441,"$640,046 ",1979,2,3,5,3804
351,https://www.zillow.com/homedetails/11188-Latigo-Ln-Parker-CO-80138/13471864_zpid/,"11188 Latigo Ln, Parker, CO 80138",489999.00,39.51403809,-104.7580948,"$505,982 ",1995,2,4,3,1996
352,https://www.zillow.com/homedetails/8895-W-96th-Dr-Westminster-CO-80021/13687881_zpid/,"8895 W 96th Dr, Westminster, CO 80021",465000.00,39.876487,-105.075585,"$474,745 ",1979,2,3,1,1268
353,https://www.zillow.com/homedetails/14036-Jackson-St-Thornton-CO-80602/245121494_zpid/,"14036 Jackson St, Thornton, CO 80602",440000.00,39.929754,-104.957702,"$461,463 ",2020,2,2,3,1487
354,https://www.zillow.com/homedetails/7500-Knox-Ct-Westminster-CO-80030/12996799_zpid/,"7500 Knox Ct, Westminster, CO 80030",380000.00,39.83293533,-105.0312195,"$408,731 ",1953,1,3,1,1026
355,https://www.zillow.com/homedetails/20011-E-108th-Ave-Commerce-City-CO-80022/13009033_zpid/,"20011 E 108th Ave, Commerce City, CO 80022",575000.00,39.8934021,-104.7532272,"$599,364 ",1976,2,3,2,2008
356,https://www.zillow.com/homedetails/1125-W-Princeton-Pl-Englewood-CO-80110/13144724_zpid/,"1125 W Princeton Pl, Englewood, CO 80110",525000.00,39.64095688,-105.0009308,"$584,756 ",1960,2,2,2,1837
357,https://www.zillow.com/homedetails/10770-Hillrose-St-Parker-CO-80134/108382388_zpid/,"10770 Hillrose St, Parker, CO 80134",799000.00,39.52071381,-104.8243256,"$754,933 ",2012,3,5,3,3911
358,https://www.zillow.com/homedetails/6167-S-Josephine-Way-Centennial-CO-80121/13160168_zpid/,"6167 S Josephine Way, Centennial, CO 80121",799000.00,39.598205,-104.939441,"$521,983 ",1960,1,5,3,2673
359,https://www.zillow.com/homedetails/19176-E-Oxford-Dr-Aurora-CO-80013/13094107_zpid/,"19176 E Oxford Dr, Aurora, CO 80013",430000.00,39.64073181,-104.7646255,"$460,219 ",1984,2,3,3,2200
360,https://www.zillow.com/homedetails/8661-Yule-St-Arvada-CO-80007/121926806_zpid/,"8661 Yule St, Arvada, CO 80007",640000.00,39.848254,-105.164199,"$634,558 ",2016,3,3,3,2073
361,https://www.zillow.com/homedetails/10015-Saint-Paul-St-Denver-CO-80229/12972285_zpid/,"10015 Saint Paul St, Denver, CO 80229",450000.00,39.880959,-104.931412,"$455,416 ",1986,2,3,2,1397
362,https://www.zillow.com/homedetails/4202-Fern-Ave-Broomfield-CO-80020/60231283_zpid/,"4202 Fern Ave, Broomfield, CO 80020",525000.00,39.92344284,-105.0407257,"$574,857 ",1995,2,4,4,2189
363,https://www.zillow.com/homedetails/9440-Golden-Oak-Pl-Parker-CO-80134/82030668_zpid/,"9440 Golden Oak Pl, Parker, CO 80134",1950000.00,39.44097137,-104.7099228,"$1,976,167 ",2006,3,5,7,7750
364,https://www.zillow.com/homedetails/618-Hendee-Ct-Erie-CO-80516/54988976_zpid/,"618 Hendee Ct, Erie, CO 80516",549000.00,40.006971,-105.018195,"$589,905 ",2000,3,5,3,2278
365,https://www.zillow.com/homedetails/2938-Casalon-Cir-Superior-CO-80027/102751714_zpid/,"2938 Casalon Cir, Superior, CO 80027",1095000.00,39.92557144,-105.1630096,"$1,192,312 ",2016,2,3,5,3688
366,https://www.zillow.com/homedetails/15986-Filly-Ave-Parker-CO-80134/245220845_zpid/,"15986 Filly Ave, Parker, CO 80134",545000.00,39.547047,-104.797687,"$570,591 ",2018,2,3,2,1670
367,https://www.zillow.com/homedetails/10279-Willowbridge-Way-Highlands-Ranch-CO-80126/13446793_zpid/,"10279 Willowbridge Way, Highlands Ranch, CO 80126",649900.00,39.518596,-104.925083,"$681,584 ",2000,2,5,4,3200
368,https://www.zillow.com/homedetails/489-Vaughn-St-Aurora-CO-80011/13039626_zpid/,"489 Vaughn St, Aurora, CO 80011",410000.00,39.742858,-104.821385,"$441,238 ",1961,0,4,3,2220
369,https://www.zillow.com/homedetails/2347-Hudson-St-Denver-CO-80207/13285062_zpid/,"2347 Hudson St, Denver, CO 80207",750000.00,39.75200272,-104.9237671,"$857,798 ",1922,1,3,3,2133
370,https://www.zillow.com/homedetails/3476-Beeler-Ct-Denver-CO-80238/96075449_zpid/,"3476 Beeler Ct, Denver, CO 80238",900000.00,39.728638,-104.913632,"$950,993 ",2010,2,4,4,3179
371,https://www.zillow.com/homedetails/2999-S-Adams-St-Denver-CO-80210/13387588_zpid/,"2999 S Adams St, Denver, CO 80210",1475000.00,39.66278458,-104.9488144,"$696,674 ",1953,2,4,3,2930
372,https://www.zillow.com/homedetails/4145-Sheridan-Blvd-Denver-CO-80212/13737064_zpid/,"4145 Sheridan Blvd, Denver, CO 80212",475000.00,39.773701,-105.053572,"$505,770 ",1899,0,3,2,1287
373,https://www.zillow.com/homedetails/8009-S-Niagara-Way-Centennial-CO-80112/13140155_zpid/,"8009 S Niagara Way, Centennial, CO 80112",549900.00,39.57279587,-104.9120331,"$544,971 ",1980,2,3,3,1107
374,https://www.zillow.com/homedetails/13372-Ash-Cir-Thornton-CO-80241/12946135_zpid/,"13372 Ash Cir, Thornton, CO 80241",389900.00,39.93900299,-104.9373398,"$426,630 ",1985,1,3,2,1353
375,https://www.zillow.com/homedetails/11344-Sheps-Way-Broomfield-CO-80021/119308613_zpid/,"11344 Sheps Way, Broomfield, CO 80021",479900.00,39.929063,-105.079268,"$477,064 ",2013,2,3,3,1986
376,https://www.zillow.com/homedetails/11821-Macon-St-Commerce-City-CO-80640/72295052_zpid/,"11821 Macon St, Commerce City, CO 80640",419000.00,39.91122818,-104.8565369,"$512,458 ",2006,3,2,2,1773
377,https://www.zillow.com/homedetails/2361-Norfolk-St-Erie-CO-80516/68060797_zpid/,"2361 Norfolk St, Erie, CO 80516",660000.00,40.006971,-105.018195,"$664,899 ",2004,3,4,4,3939
378,https://www.zillow.com/homedetails/7300-E-Costilla-Ave-Centennial-CO-80112/13133012_zpid/,"7300 E Costilla Ave, Centennial, CO 80112",499900.00,39.598205,-104.939441,"$555,728 ",1974,2,3,2,1473
379,https://www.zillow.com/homedetails/9761-W-Athens-Ln-Littleton-CO-80127/54890701_zpid/,"9761 W Athens Ln, Littleton, CO 80127",819000.00,39.5470047,-105.1080093,"$835,376 ",2004,3,6,5,4310
